 Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv
  1.000000000000D+00,  1.000008409699D+00,  1.555362034171D+10,  1.221499775815D+00,  3.378984982356D+00, -9.685797429952D+00,  2.252504480704D+01,  4.997495835640D-03,  0.000000000000D+00, -2.222887994493D-03,  7.324992400739D-02, -2.222887994493D-03,  8.111308307897D-05,0
  1.000000000000D+00,  1.000008409694D+00,  1.553757747847D+10,  1.285346753189D+00,  3.378810624270D+00, -9.621776094492D+00,  2.252504480704D+01,  5.304762574561D-03,  0.000000000000D+00, -2.730874556527D-03,  7.324364059513D-02, -2.730874556527D-03,  1.000000000000D-04,0
  1.000000000000D+00,  1.000008409688D+00,  1.552150452553D+10,  1.349341877470D+00,  3.378595843260D+00, -9.557566189202D+00,  2.252504480704D+01,  5.631779331583D-03,  0.000000000000D+00, -3.356208974432D-03,  7.323129491326D-02, -3.356208974432D-03,  1.232846739442D-04,0
  1.000000000000D+00,  1.000008409681D+00,  1.550541246120D+10,  1.413448258411D+00,  3.378331318668D+00, -9.493195283668D+00,  2.252504480704D+01,  5.980647804799D-03,  0.000000000000D+00, -4.126337942328D-03,  7.321145848748D-02, -4.126337942328D-03,  1.519911082953D-04,0
  1.000000000000D+00,  1.000008409672D+00,  1.548931381544D+10,  1.477624326315D+00,  3.378005607479D+00, -9.428693504575D+00,  2.252504480704D+01,  6.353944145571D-03,  0.000000000000D+00, -5.075274934456D-03,  7.318238704472D-02, -5.075274934456D-03,  1.873817422860D-04,0
  1.000000000000D+00,  1.000008409663D+00,  1.547322307996D+10,  1.541822504686D+00,  3.377604675276D+00, -9.364094394001D+00,  2.252504480704D+01,  6.754846547768D-03,  0.000000000000D+00, -6.245227096704D-03,  7.314195615443D-02, -6.245227096704D-03,  2.310129700083D-04,0
  1.000000000000D+00,  1.000008409652D+00,  1.545715714486D+10,  1.605987824101D+00,  3.377111331241D+00, -9.299435730552D+00,  2.252504480704D+01,  7.187296785199D-03,  0.000000000000D+00, -7.688639893209D-03,  7.308758703993D-02, -7.688639893209D-03,  2.848035868436D-04,0
  1.000000000000D+00,  1.000008409639D+00,  1.544113575697D+10,  1.670056498386D+00,  3.376504551925D+00, -9.234760276950D+00,  2.252504480704D+01,  7.656203777454D-03,  0.000000000000D+00, -9.470764351284D-03,  7.301616298528D-02, -9.470764351284D-03,  3.511191734215D-04,0
  1.000000000000D+00,  1.000008409625D+00,  1.542518198610D+10,  1.733954514364D+00,  3.375758678741D+00, -9.170116387789D+00,  2.252504480704D+01,  8.167698319609D-03,  0.000000000000D+00, -1.167286921112D-02,  7.292393829311D-02, -1.167286921112D-02,  4.328761281083D-04,0
  1.000000000000D+00,  1.000008409608D+00,  1.540932267286D+10,  1.797596331563D+00,  3.374842476575D+00, -9.105558368423D+00,  2.252504480704D+01,  8.729448321545D-03,  0.000000000000D+00, -1.439622887950D-02,  7.280644438166D-02, -1.439622887950D-02,  5.336699231206D-04,0
  1.000000000000D+00,  1.000008409588D+00,  1.539358881311D+10,  1.860883854561D+00,  3.373718047101D+00, -9.041146415951D+00,  2.252504480704D+01,  9.351041957359D-03,  0.000000000000D+00, -1.776700083320D-02,  7.265840198819D-02, -1.776700083320D-02,  6.579332246576D-04,0
  1.000000000000D+00,  1.000008409566D+00,  1.537801580784D+10,  1.923705935809D+00,  3.372339603288D+00, -8.976945890891D+00,  2.252504480704D+01,  1.004443937721D-02,  0.000000000000D+00, -2.194202715232D-02,  7.247365555436D-02, -2.194202715232D-02,  8.111308307897D-04,0
  1.000000000000D+00,  1.000008409541D+00,  1.536264347156D+10,  1.985938799920D+00,  3.370652135443D+00, -8.913025558935D+00,  2.252504480704D+01,  1.082447691318D-02,  0.000000000000D+00, -2.711538138262D-02,  7.224515719715D-02, -2.711538138262D-02,  1.000000000000D-03,0
  1.000000000000D+00,  1.000008409512D+00,  1.534751564568D+10,  2.047447960362D+00,  3.368590041381D+00, -8.849454304431D+00,  2.252504480704D+01,  1.170937124491D-02,  0.000000000000D+00, -3.352499119409D-02,  7.196504542408D-02, -3.352499119409D-02,  1.232846739442D-03,0
  1.000000000000D+00,  1.000008409479D+00,  1.533267920694D+10,  2.108092431826D+00,  3.366075865309D+00, -8.786295656895D+00,  2.252504480704D+01,  1.272109701605D-02,  0.000000000000D+00, -4.145763020507D-02,  7.162489111119D-02, -4.145763020507D-02,  1.519911082953D-03,0
  1.000000000000D+00,  1.000008409442D+00,  1.531818219864D+10,  2.167732322759D+00,  3.363019409852D+00, -8.723599310504D+00,  2.252504480704D+01,  1.388536941976D-02,  0.000000000000D+00, -5.124850849260D-02,  7.121622453973D-02, -5.124850849260D-02,  1.873817422860D-03,0
  1.000000000000D+00,  1.000008409401D+00,  1.530407075620D+10,  2.226241200765D+00,  3.359317680795D+00, -8.661388703441D+00,  2.252504480704D+01,  1.523070589995D-02,  0.000000000000D+00, -6.326781821357D-02,  7.073151767564D-02, -6.326781821357D-02,  2.310129700083D-03,0
  1.000000000000D+00,  1.000008409354D+00,  1.529038446885D+10,  2.283524907148D+00,  3.354856434171D+00, -8.599643750434D+00,  2.252504480704D+01,  1.678560880457D-02,  0.000000000000D+00, -7.787985285106D-02,  7.016587979716D-02, -7.787985285106D-02,  2.848035868436D-03,0
  1.000000000000D+00,  1.000008409303D+00,  1.527714984720D+10,  2.339548664712D+00,  3.349514571051D+00, -8.538278129750D+00,  2.252504480704D+01,  1.857227156259D-02,  0.000000000000D+00, -9.534996137985D-02,  6.951983013231D-02, -9.534996137985D-02,  3.511191734215D-03,0
  1.000000000000D+00,  1.000008409246D+00,  1.526437169067D+10,  2.394374241239D+00,  3.343173313496D+00, -8.477111295669D+00,  2.252504480704D+01,  2.059449822567D-02,  0.000000000000D+00, -1.156623962046D-01,  6.880361471940D-02, -1.156623962046D-01,  4.328761281083D-03,0
  1.000000000000D+00,  1.000008409182D+00,  1.525202240243D+10,  2.448208415805D+00,  3.335732981005D+00, -8.415836788611D+00,  2.252504480704D+01,  2.281738717934D-02,  0.000000000000D+00, -1.382083509501D-01,  6.804355232751D-02, -1.382083509501D-01,  5.336699231206D-03,0
  1.000000000000D+00,  1.000008409111D+00,  1.524002971583D+10,  2.501462719810D+00,  3.327141030036D+00, -8.353990533637D+00,  2.252504480704D+01,  2.513854080394D-02,  0.000000000000D+00, -1.613381515305D-01,  6.729059557018D-02, -1.613381515305D-01,  6.579332246576D-03,0
  1.000000000000D+00,  1.000008409031D+00,  1.522826396345D+10,  2.554821497464D+00,  3.317434966015D+00, -8.290925691962D+00,  2.252504480704D+01,  2.735838064015D-02,  0.000000000000D+00, -1.819019184336D-01,  6.663014054334D-02, -1.819019184336D-01,  8.111308307897D-03,0
  1.000000000000D+00,  1.000008408939D+00,  1.521652728525D+10,  2.609308122426D+00,  3.306800611824D+00, -8.225804712809D+00,  2.252504480704D+01,  2.917299888185D-02,  0.000000000000D+00, -1.951736632311D-01,  6.618908576497D-02, -1.951736632311D-01,  1.000000000000D-02,0
  1.000000000000D+00,  1.000008408830D+00,  1.520454994336D+10,  2.666321617500D+00,  3.295635902535D+00, -8.157626508447D+00,  2.252504480704D+01,  3.022910749135D-02,  0.000000000000D+00, -1.958257299314D-01,  6.613000279858D-02, -1.958257299314D-01,  1.232846739442D-02,0
  1.000000000000D+00,  1.000008408696D+00,  1.519200428785D+10,  2.727580404277D+00,  3.284588668121D+00, -8.085320487255D+00,  2.252504480704D+01,  3.026630411459D-02,  0.000000000000D+00, -1.803371401121D-01,  6.661411817435D-02, -1.803371401121D-01,  1.519911082953D-02,0
  1.000000000000D+00,  1.000008408527D+00,  1.517855274242D+10,  2.794868165572D+00,  3.274509521468D+00, -8.007953579307D+00,  2.252504480704D+01,  2.929228109230D-02,  0.000000000000D+00, -1.497916777065D-01,  6.771557164842D-02, -1.497916777065D-01,  1.873817422860D-02,0
  1.000000000000D+00,  1.000008408309D+00,  1.516393928057D+10,  2.869509596335D+00,  3.266262591778D+00, -7.925065218854D+00,  2.252504480704D+01,  2.764099819310D-02,  0.000000000000D+00, -1.104872937906D-01,  6.930653159014D-02, -1.104872937906D-01,  2.310129700083D-02,0
  1.000000000000D+00,  1.000008408022D+00,  1.514809423928D+10,  2.951743213617D+00,  3.260422762223D+00, -7.836991772017D+00,  2.252504480704D+01,  2.581318801878D-02,  0.000000000000D+00, -7.101511216787D-02,  7.101549415738D-02, -7.101511216787D-02,  2.848035868436D-02,0
  1.000000000000D+00,  1.000008407648D+00,  1.513117183779D+10,  3.040484232137D+00,  3.257036451231D+00, -7.744864442505D+00,  2.252504480704D+01,  2.421484692736D-02,  0.000000000000D+00, -3.815947854552D-02,  7.238110385338D-02, -3.815947854552D-02,  3.511191734215D-02,0
  1.000000000000D+00,  1.000008407165D+00,  1.511346856949D+10,  3.133814240601D+00,  3.255651678508D+00, -7.650149661318D+00,  2.252504480704D+01,  2.301326863530D-02,  0.000000000000D+00, -1.483737915863D-02,  7.312593095550D-02, -1.483737915863D-02,  4.328761281083D-02,0
  1.000000000000D+00,  1.000008406549D+00,  1.509528648983D+10,  3.229815163419D+00,  3.255611500676D+00, -7.554108560669D+00,  2.252504480704D+01,  2.217784541655D-02,  0.000000000000D+00, -4.185150562688D-04,  7.327190785692D-02, -4.185150562688D-04,  5.336699231206D-02,0
  1.000000000000D+00,  1.000008405773D+00,  1.507685003803D+10,  3.327072874534D+00,  3.256375410329D+00, -7.457614759206D+00,  2.252504480704D+01,  2.160365363340D-02,  0.000000000000D+00,  7.854489315062D-03,  7.300615871974D-02,  7.854489315062D-03,  6.579332246576D-02,0
  1.000000000000D+00,  1.000008404800D+00,  1.505830442633D+10,  3.424674484431D+00,  3.257660419829D+00, -7.361298158809D+00,  2.252504480704D+01,  2.120641595493D-02,  0.000000000000D+00,  1.316586376943D-02,  7.250138830566D-02,  1.316586376943D-02,  8.111308307897D-02,0
  1.000000000000D+00,  1.000008403587D+00,  1.503975058234D+10,  3.521981679155D+00,  3.259395945749D+00, -7.265726490005D+00,  2.252504480704D+01,  2.095267583419D-02,  0.000000000000D+00,  1.783553543668D-02,  7.185036186685D-02,  1.783553543668D-02,  1.000000000000D-01,0
  1.000000000000D+00,  1.000008402087D+00,  1.502127354167D+10,  3.618449438280D+00,  3.261614158675D+00, -7.171476943806D+00,  2.252504480704D+01,  2.084680303136D-02,  0.000000000000D+00,  2.299434491654D-02,  7.109070059645D-02,  2.299434491654D-02,  1.232846739442D-01,0
  1.000000000000D+00,  1.000008400243D+00,  1.500295231297D+10,  3.713562949165D+00,  3.264370006087D+00, -7.079119280333D+00,  2.252504480704D+01,  2.090849474306D-02,  0.000000000000D+00,  2.897430014052D-02,  7.024539819716D-02,  2.897430014052D-02,  1.519911082953D-01,0
  1.000000000000D+00,  1.000008397995D+00,  1.498485737400D+10,  3.806852353280D+00,  3.267704891906D+00, -6.989164762037D+00,  2.252504480704D+01,  2.115793317722D-02,  0.000000000000D+00,  3.574774489070D-02,  6.934520145342D-02,  3.574774489070D-02,  1.873817422860D-01,0
  1.000000000000D+00,  1.000008395280D+00,  1.496704385707D+10,  3.897934269157D+00,  3.271633462964D+00, -6.902011417219D+00,  2.252504480704D+01,  2.160905885329D-02,  0.000000000000D+00,  4.313228394540D-02,  6.843362194981D-02,  4.313228394540D-02,  2.310129700083D-01,0
  1.000000000000D+00,  1.000008392028D+00,  1.494954519727D+10,  3.986550315635D+00,  3.276139664051D+00, -6.817901571826D+00,  2.252504480704D+01,  2.226682167856D-02,  0.000000000000D+00,  5.085084773439D-02,  6.756287654006D-02,  5.085084773439D-02,  2.848035868436D-01,0
  1.000000000000D+00,  1.000008388162D+00,  1.493236946635D+10,  4.072589075559D+00,  3.281177114047D+00, -6.736900261900D+00,  2.252504480704D+01,  2.312604170181D-02,  0.000000000000D+00,  5.854861229194D-02,  6.761976016287D-02,  5.854861229194D-02,  3.511191734215D-01,0
  1.000000000000D+00,  1.000008383598D+00,  1.491549895935D+10,  4.156088418557D+00,  3.286670203041D+00, -6.658894007895D+00,  2.252504480704D+01,  2.417094927396D-02,  0.000000000000D+00,  6.578601455783D-02,  6.961473463896D-02,  6.578601455783D-02,  4.328761281083D-01,0
  1.000000000000D+00,  1.000008378233D+00,  1.489889249044D+10,  4.237222187176D+00,  3.292512941318D+00, -6.583602977553D+00,  2.252504480704D+01,  2.537493820146D-02,  0.000000000000D+00,  7.201364334012D-02,  7.212484562464D-02,  7.201364334012D-02,  5.336699231206D-01,1
  1.000000000000D+00,  1.000008371944D+00,  1.488248956862D+10,  4.316277248429D+00,  3.298565836811D+00, -6.510600811794D+00,  2.252504480704D+01,  2.670075659771D-02,  0.000000000000D+00,  7.656556579052D-02,  7.530210704345D-02,  7.656556579052D-02,  6.579332246576D-01,0
  1.000000000000D+00,  1.000008364580D+00,  1.486621599797D+10,  4.393624720202D+00,  3.304654551001D+00, -6.439342054211D+00,  2.252504480704D+01,  2.810221540184D-02,  0.000000000000D+00,  7.871898138261D-02,  7.910421901698D-02,  7.871898138261D-02,  8.111308307897D-01,1
  1.000000000000D+00,  1.000008355947D+00,  1.484999075265D+10,  4.469686953263D+00,  3.310574588559D+00, -6.369199858707D+00,  2.252504480704D+01,  2.952845707207D-02,  0.000000000000D+00,  7.783149822168D-02,  8.353543108923D-02,  7.783149822168D-02,  1.000000000000D+00,0
  1.000000000000D+00,  1.000008345803D+00,  1.483373372628D+10,  4.544902279226D+00,  3.316104258057D+00, -6.299514202242D+00,  2.252504480704D+01,  3.093043879202D-02,  0.000000000000D+00,  7.351785593637D-02,  8.843657732867D-02,  7.351785593637D-02,  1.232846739442D+00,0
  1.000000000000D+00,  1.000008333844D+00,  1.481737334048D+10,  4.619691514545D+00,  3.321026205912D+00, -6.229646914778D+00,  2.252504480704D+01,  3.226757065099D-02,  0.000000000000D+00,  6.581091294620D-02,  9.371991374084D-02,  6.581091294620D-02,  1.519911082953D+00,0
  1.000000000000D+00,  1.000008319691D+00,  1.480085258024D+10,  4.694431007391D+00,  3.325156552963D+00, -6.159037768984D+00,  2.252504480704D+01,  3.351202381281D-02,  0.000000000000D+00,  5.526324696927D-02,  9.932940994674D-02,  5.526324696927D-02,  1.873817422860D+00,0
  1.000000000000D+00,  1.000008302876D+00,  1.478413229494D+10,  4.769434907251D+00,  3.328378524916D+00, -6.087255841076D+00,  2.252504480704D+01,  3.464978586560D-02,  0.000000000000D+00,  4.295739232452D-02,  1.051623862676D-01,  4.295739232452D-02,  2.310129700083D+00,0
  1.000000000000D+00,  1.000008282823D+00,  1.476719170799D+10,  4.844944632107D+00,  3.330673406356D+00, -6.014040997660D+00,  2.252504480704D+01,  3.568013512470D-02,  0.000000000000D+00,  3.039186600795D-02,  1.111967866291D-01,  3.039186600795D-02,  2.848035868436D+00,0
  1.000000000000D+00,  1.000008258830D+00,  1.475002748620D+10,  4.921119164187D+00,  3.332136698896D+00, -5.939329758121D+00,  2.252504480704D+01,  3.661650386840D-02,  0.000000000000D+00,  1.920973453986D-02,  1.174105999994D-01,  1.920973453986D-02,  3.511191734215D+00,0
  1.000000000000D+00,  1.000008230051D+00,  1.473265319842D+10,  4.998020844536D+00,  3.332965776731D+00, -5.863257155607D+00,  2.252504480704D+01,  3.748962984264D-02,  0.000000000000D+00,  1.078101065529D-02,  1.238411339051D-01,  1.078101065529D-02,  4.328761281083D+00,0
  1.000000000000D+00,  1.000008195490D+00,  1.471509959462D+10,  5.075600271341D+00,  3.333413707232D+00, -5.786125659302D+00,  2.252504480704D+01,  3.834942998410D-02,  0.000000000000D+00,  5.773831020268D-03,  1.305543689892D-01,  5.773831020268D-03,  5.336699231206D+00,0
  1.000000000000D+00,  1.000008154000D+00,  1.469741383368D+10,  5.153694213897D+00,  3.333723769253D+00, -5.708341778767D+00,  2.252504480704D+01,  3.926023155790D-02,  0.000000000000D+00,  3.970372230813D-03,  1.375740682582D-01,  3.970372230813D-03,  6.579332246576D+00,0
  1.000000000000D+00,  1.000008104289D+00,  1.467965532568D+10,  5.232048835864D+00,  3.334076793619D+00, -5.630340181167D+00,  2.252504480704D+01,  4.028899960365D-02,  0.000000000000D+00,  4.505469588670D-03,  1.449797311835D-01,  4.505469588670D-03,  8.111308307897D+00,0
  1.000000000000D+00,  1.000008044912D+00,  1.466188839221D+10,  5.310363770297D+00,  3.334577024934D+00, -5.552525478048D+00,  2.252504480704D+01,  4.149362939418D-02,  0.000000000000D+00,  6.387431950404D-03,  1.526913857751D-01,  6.387431950404D-03,  1.000000000000D+01,0
  1.000000000000D+00,  1.000007974267D+00,  1.464417470590D+10,  5.388337477495D+00,  3.335272780227D+00, -5.475247526143D+00,  2.252504480704D+01,  4.291881409386D-02,  0.000000000000D+00,  8.922947475460D-03,  1.608141119760D-01,  8.922947475460D-03,  1.232846739442D+01,0
  1.000000000000D+00,  1.000007890579D+00,  1.462656830827D+10,  5.465696999869D+00,  3.336187240072D+00, -5.398802463615D+00,  2.252504480704D+01,  4.459988520025D-02,  0.000000000000D+00,  1.182090861531D-02,  1.691458783170D-01,  1.182090861531D-02,  1.519911082953D+01,0
  1.000000000000D+00,  1.000007791882D+00,  1.460911376564D+10,  5.542209100093D+00,  3.337341035198D+00, -5.323444158517D+00,  2.252504480704D+01,  4.656967214282D-02,  0.000000000000D+00,  1.507990400187D-02,  1.778315982998D-01,  1.507990400187D-02,  1.873817422860D+01,0
  1.000000000000D+00,  1.000007676019D+00,  1.459184643840D+10,  5.617678973422D+00,  3.338763915821D+00, -5.249397165810D+00,  2.252504480704D+01,  4.886444564018D-02,  0.000000000000D+00,  1.885362409885D-02,  1.866161956715D-01,  1.885362409885D-02,  2.310129700083D+01,0
  1.000000000000D+00,  1.000007540646D+00,  1.457479365676D+10,  5.691943618849D+00,  3.340498887035D+00, -5.176867491598D+00,  2.252504480704D+01,  5.152803987216D-02,  0.000000000000D+00,  2.336200764703D-02,  1.956679030253D-01,  2.336200764703D-02,  2.848035868436D+01,0
  1.000000000000D+00,  1.000007383242D+00,  1.455797600586D+10,  5.764864544337D+00,  3.342601931213D+00, -5.106049610287D+00,  2.252504480704D+01,  5.461460957709D-02,  0.000000000000D+00,  2.884006426867D-02,  2.047252907358D-01,  2.884006426867D-02,  3.511191734215D+01,0
  1.000000000000D+00,  1.000007201135D+00,  1.454140837658D+10,  5.836321888131D+00,  3.345140092091D+00, -5.037130427371D+00,  2.252504480704D+01,  5.819080388745D-02,  0.000000000000D+00,  3.551994438955D-02,  2.139723800671D-01,  3.551994438955D-02,  4.328761281083D+01,0
  1.000000000000D+00,  1.000006991537D+00,  1.452510076682D+10,  5.906210138033D+00,  3.348189759677D+00, -4.970291845056D+00,  2.252504480704D+01,  6.233825241295D-02,  0.000000000000D+00,  4.363634217087D-02,  2.231519127556D-01,  4.363634217087D-02,  5.336699231206D+01,0
  1.000000000000D+00,  1.000006751591D+00,  1.450905893694D+10,  5.974434923113D+00,  3.351835327854D+00, -4.905712628152D+00,  2.252504480704D+01,  6.715698933603D-02,  0.000000000000D+00,  5.343465974649D-02,  2.325138654338D-01,  5.343465974649D-02,  6.579332246576D+01,0
  1.000000000000D+00,  1.000006478429D+00,  1.449328498737D+10,  6.040910546761D+00,  3.356167546224D+00, -4.849389012185D+00,  2.252504480704D+01,  7.277001369324D-02,  0.000000000000D+00,  6.517002974203D-02,  2.418423488736D-01,  6.517002974203D-02,  8.111308307897D+01,0
  1.000000000000D+00,  1.000006173367D+00,  1.447777787484D+10,  6.105558242212D+00,  3.361281027886D+00, -4.789305352023D+00,  2.252504480704D+01,  7.932904888830D-02,  0.000000000000D+00,  7.909766351529D-02,  2.513911472049D-01,  7.909766351529D-02,  1.000000000000D+02,0
  1.000000000000D+00,  1.000005829721D+00,  1.446253388661D+10,  6.168305153213D+00,  3.367270720183D+00, -4.731930937107D+00,  2.252504480704D+01,  8.702177873440D-02,  0.000000000000D+00,  9.545796280474D-02,  2.610353837313D-01,  9.545796280474D-02,  1.232846739442D+02,0
  1.000000000000D+00,  1.000005444971D+00,  1.444754715438D+10,  6.229083772441D+00,  3.374227394220D+00, -4.677403208916D+00,  2.252504480704D+01,  9.608135554993D-02,  0.000000000000D+00,  1.144592313151D-01,  2.708217768563D-01,  1.144592313151D-01,  1.519911082953D+02,0
  1.000000000000D+00,  1.000005016915D+00,  1.443281040488D+10,  6.287831086395D+00,  3.382232429510D+00, -4.625843043523D+00,  2.252504480704D+01,  1.068000232953D-01,  0.000000000000D+00,  1.362621497336D-01,  2.809269315430D-01,  1.362621497336D-01,  1.873817422860D+02,0
  1.000000000000D+00,  1.000004543804D+00,  1.441831630501D+10,  6.344486083710D+00,  3.391352391761D+00, -4.577374004624D+00,  2.252504480704D+01,  1.195507301523D-01,  0.000000000000D+00,  1.609736595712D-01,  2.912087730682D-01,  1.609736595712D-01,  2.310129700083D+02,0
  1.000000000000D+00,  1.000004024552D+00,  1.440405991624D+10,  6.398983847129D+00,  3.401634075594D+00, -4.532587156193D+00,  2.252504480704D+01,  1.348240864349D-01,  0.000000000000D+00,  1.886624915923D-01,  2.570843170962D-01,  1.886624915923D-01,  2.848035868436D+02,0
  1.000000000000D+00,  1.000003459673D+00,  1.439004280493D+10,  6.451252936821D+00,  3.412958886186D+00, -4.491826610346D+00,  2.252504480704D+01,  1.532673740003D-01,  0.000000000000D+00,  2.194121549957D-01,  2.166633980173D-01,  2.166633980173D-01,  3.511191734215D+02,1
  1.000000000000D+00,  1.000002851610D+00,  1.437627903961D+10,  6.501708014918D+00,  3.422440794586D+00, -4.451548943476D+00,  2.252504480704D+01,  1.739220521490D-01,  0.000000000000D+00,  2.534254044743D-01,  1.879248116496D-01,  1.879248116496D-01,  4.328761281083D+02,1
  1.000000000000D+00,  1.000002199623D+00,  1.436280239922D+10,  6.550990641504D+00,  3.430767035118D+00, -4.411609290556D+00,  2.252504480704D+01,  1.957118593595D-01,  0.000000000000D+00,  2.911813364432D-01,  1.689431340670D-01,  1.689431340670D-01,  5.336699231206D+02,1
  1.000000000000D+00,  1.000001504533D+00,  1.434967259987D+10,  6.599456852517D+00,  3.438283856057D+00, -4.371901962378D+00,  2.252504480704D+01,  2.192372001942D-01,  0.000000000000D+00,  3.336204089445D-01,  1.550853098253D-01,  1.550853098253D-01,  6.579332246576D+02,1
  1.000000000000D+00,  1.000000769423D+00,  1.433697689248D+10,  6.647323292297D+00,  3.445197890570D+00, -4.332359633603D+00,  2.252504480704D+01,  2.449460819078D-01,  0.000000000000D+00,  3.823037329926D-01,  1.444319576605D-01,  1.444319576605D-01,  8.111308307897D+02,1
  1.000000000000D+00,  1.000000000000D+00,  1.432482354796D+10,  6.694727897063D+00,  3.451653914871D+00, -4.292950988767D+00,  2.252504480704D+01,  2.732491897049D-01,  0.000000000000D+00,  4.394856446441D-01,  1.361731190380D-01,  1.361731190380D-01,  1.000000000000D+03,1
  1.000000000000D+00,  1.000000000000D+00,  1.432482354796D+10,  6.686724362390D+00,  3.463719749698D+00, -4.317509959565D+00,  2.812171777003D+01,  3.173023981253D-01,  8.075361669974D+08,  4.935738122944D-01,  1.203793810548D-01,  1.204438478084D-01,  1.000000000000D+03,1
  1.000000000000D+00,  9.999985955043D-01,  1.430083920304D+10,  6.762235370264D+00,  3.472555850255D+00, -4.253768412755D+00,  2.812171771920D+01,  3.770738696044D-01,  8.075384124409D+08,  6.433871122516D-01,  1.138486317309D-01,  1.139062854937D-01,  1.430943173715D+03,1
  1.000000000000D+00,  9.999969117031D-01,  1.427595711236D+10,  6.838748520195D+00,  3.481076588371D+00, -4.188896174636D+00,  2.812171765704D+01,  4.499169918154D-01,  8.075393918786D+08,  8.464653428509D-01,  1.091481407760D-01,  1.091990829153D-01,  2.048373585102D+03,1
  1.000000000000D+00,  9.999948989429D-01,  1.425027182031D+10,  6.915922312925D+00,  3.489367074095D+00, -4.123264383792D+00,  2.812171758128D+01,  5.388065883495D-01,  8.075394942678D+08,  1.121817812960D+00,  1.059763621587D-01,  1.060211157912D-01,  2.933891112577D+03,1
  1.000000000000D+00,  9.999925013527D-01,  1.422388161178D+10,  6.993420268185D+00,  3.497511698121D+00, -4.057251206433D+00,  2.812171748929D+01,  6.475040004006D-01,  8.075396885225D+08,  1.495038231178D+00,  1.044067946324D-01,  1.044460261452D-01,  4.204083460862D+03,1
  1.000000000000D+00,  9.999896550831D-01,  1.419687102959D+10,  7.070961341770D+00,  3.505581186785D+00, -3.991163769688D+00,  2.812171737802D+01,  7.807612902751D-01,  8.075393333661D+08,  2.000747853269D+00,  1.039091586008D-01,  1.039435614557D-01,  6.026192001439D+03,1
  1.000000000000D+00,  9.999862869997D-01,  1.416930891106D+10,  7.148322861256D+00,  3.513631747724D+00, -3.925237278386D+00,  2.812171724387D+01,  9.445939583525D-01,  8.075395404243D+08,  2.685838248919D+00,  1.043356158598D-01,  1.043658365445D-01,  8.640570850299D+03,1
  1.000000000000D+00,  9.999823138182D-01,  1.414125283812D+10,  7.225325646414D+00,  3.521708814342D+00, -3.859652768967D+00,  2.812171708266D+01,  1.146653498651D+00,  8.075384290912D+08,  3.613790520588D+00,  1.056349311172D-01,  1.056615456771D-01,  1.239281633252D+04,1
  1.000000000000D+00,  9.999776432991D-01,  1.411276378668D+10,  7.301791947209D+00,  3.529857851998D+00, -3.794598256688D+00,  2.812171688960D+01,  1.396807401108D+00,  8.075375066159D+08,  4.870115789274D+00,  1.076607648999D-01,  1.076842752213D-01,  1.777793478238D+04,1
  1.000000000000D+00,  9.999721724133D-01,  1.408389482736D+10,  7.377574031758D+00,  3.538116871343D+00, -3.730226466976D+00,  2.812171665916D+01,  1.707789272151D+00,  8.075361671772D+08,  6.570299899354D+00,  1.104729706971D-01,  1.104938077185D-01,  2.550724050833D+04,1
  1.000000000000D+00,  9.999657865833D-01,  1.405469243814D+10,  7.452550662605D+00,  3.546517341659D+00, -3.666662729421D+00,  2.812171638499D+01,  2.096116810584D+00,  8.075352371357D+08,  8.870408939734D+00,  1.137487236433D-01,  1.137672549156D-01,  3.660436179820D+04,1
  1.000000000000D+00,  9.999583586653D-01,  1.402519548169D+10,  7.526626140043D+00,  3.555084293125D+00, -3.604002024345D+00,  2.812171605984D+01,  2.583313545465D+00,  8.075338118756D+08,  1.198162863153D+01,  1.177183741669D-01,  1.177349113541D-01,  5.254553439812D+04,1
  1.000000000000D+00,  9.999497490597D-01,  1.399544022922D+10,  7.599718647335D+00,  3.563839412156D+00, -3.542329932656D+00,  2.812171567539D+01,  3.197637310508D+00,  8.075331454003D+08,  1.618986853141D+01,  1.219599566744D-01,  1.219747643967D-01,  7.546207266294D+04,1
  1.000000000000D+00,  9.999398024254D-01,  1.396545128032D+10,  7.671778535246D+00,  3.572796056115D+00, -3.481691686982D+00,  2.812171522216D+01,  3.976218611771D+00,  8.075322938662D+08,  2.188374029125D+01,  1.267595959729D-01,  1.267728981831D-01,  1.084466617196D+05,1
  1.000000000000D+00,  9.999283489795D-01,  1.393525243516D+10,  7.742764068460D+00,  3.581965739706D+00, -3.422123756551D+00,  2.812171468924D+01,  4.968304234964D+00,  8.075320851114D+08,  2.959175487195D+01,  1.316601469579D-01,  1.316721343232D-01,  1.559910528175D+05,1
  1.000000000000D+00,  9.999151986994D-01,  1.390485419360D+10,  7.812667141088D+00,  3.591351150693D+00, -3.363606151048D+00,  2.812171406424D+01,  6.239169754977D+00,  8.075043275067D+08,  4.003647710285D+01,  1.390787569010D-01,  1.390897298491D-01,  2.246633788700D+05,1
  1.000000000000D+00,  9.999003472160D-01,  1.387464489798D+10,  7.880616438954D+00,  3.601185024165D+00, -3.307218819002D+00,  2.812171335205D+01,  7.895543966681D+00,  8.075109135917D+08,  5.411661859738D+01,  1.500962464249D-01,  1.501065264469D-01,  3.228456040069D+05,1
